"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2024-01-02 02:15:00","LI-200R",,,,0.101,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 02:15:00","LI-200R",,,,0.101,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 02:30:00","LI-200R",,,,0.024,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 02:30:00","LI-200R",,,,0.024,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 02:45:00","LI-200R",,,,0.024,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 02:45:00","LI-200R",,,,0.024,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 03:00:00","LI-200R",,,,0.064,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 03:00:00","LI-200R",,,,0.064,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 03:15:00","LI-200R",,,,0.052,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 03:15:00","LI-200R",,,,0.052,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 03:30:00","LI-200R",,,,0.09,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 03:30:00","LI-200R",,,,0.09,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 03:45:00","LI-200R",,,,0.102,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 03:45:00","LI-200R",,,,0.102,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 04:00:00","LI-200R",,,,0.078,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 04:00:00","LI-200R",,,,0.078,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 04:15:00","LI-200R",,,,0.064,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 04:15:00","LI-200R",,,,0.064,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 04:30:00","LI-200R",,,,0.09,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 04:30:00","LI-200R",,,,0.09,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 04:45:00","LI-200R",,,,0.103,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 04:45:00","LI-200R",,,,0.103,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 05:00:00","LI-200R",,,,0.104,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 05:00:00","LI-200R",,,,0.104,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 05:15:00","LI-200R",,,,0.102,"wx-slr-fd15","67ab29eb",,0,
