[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/29/2025 8:21:20 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	FATE_Dock_20250403_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:54:40 PM	1	1	IC	215.7	14.04	IC:14.01mg/L	0	150	
Unknown	IC	FATE_Dock_20250403_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:57:54 PM	1	2	IC	215.1	14.00	IC:14.01mg/L	0	150	
Unknown	IC	FATE_Dock_20250403_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:01:03 PM	1	3	IC	214.7	13.98	IC:14.01mg/L	0	150	
Unknown	IC	FATE_Dock_20250403_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:07:55 PM	1	1	IC	219.0	14.24	IC:14.16mg/L	0	150	
Unknown	IC	FATE_Dock_20250403_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:11:05 PM	1	2	IC	217.3	14.13	IC:14.16mg/L	0	150	
Unknown	IC	FATE_Dock_20250403_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:14:04 PM	1	3	IC	216.8	14.10	IC:14.16mg/L	0	150	
Unknown	IC	FATE_Flume_20250414_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:20:43 PM	1	1	IC	143.7	9.753	IC:9.692mg/L	0	150	
Unknown	IC	FATE_Flume_20250414_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:23:32 PM	1	2	IC	141.9	9.646	IC:9.692mg/L	0	150	
Unknown	IC	FATE_Flume_20250414_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:26:21 PM	1	3	IC	142.4	9.676	IC:9.692mg/L	0	150	
Unknown	IC	FATE_Flume_20250414_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 6:32:59 PM	1	1	IC	143.8	9.759	IC:9.682mg/L	0	150	
